0.30771,0.43711,0.38039,0.40406,0.51033,0.44165,0.22996,0.4497,0.37375,0.38873,0,0.23684,0.27855,0.27901,0.27399,0.26097,0.27562,0.25495,0.28437,0.36174,0.31206,0.31475,0.25617,0.21694,0.3038,0.26368,0.25758,0.16509,0.27878,0.32715,0.36731,0.30235,0.38378,0.42909,0.34351,0.18209,0.43329,0.2222,0.28793,0.26222,0.27329,0.60757,0.21618,0.30436,0.27238,0.31375,0.27563,0.33382,0.34984,0.38974,0.20479,0.23277,0.33239,0.35143,0.42403,0.23629,0.33887,0.26392,0.33026,0.24329,0.29794,0.28298,0.21948,0.3068,0.22991,0.19889,0.29302,0.31895,0.26683,0.21817,0.27129,0.27627,0.32613,0.26746,0.45668,0.26969,0.30226,0.28345,0.34926,0.32131,0.24803,0.283,0.27567,0.30989,0.30363,0.40184,0.35257,0.29679,0.33488,0.42405,0.32208,0.35814,0.2919,0.27209,0.40503,0.24167,0.3552,0.30016,0.37974
0.40763,0.25439,0.19179,0.26654,0.57078,0.47699,0.27778,0.35059,0.20895,0.497,0.23684,0,0.42064,0.18481,0.19968,0.42921,0.17707,0.23557,0.48603,0.31724,0.32565,0.21068,0.38479,0.36264,0.49885,0.14675,0.1811,0.37143,0.38346,0.31865,0.30052,0.23261,0.5,0.52768,0.53023,0.35057,0.55597,0.38548,0.22905,0.22704,0.18437,0.68933,0.3829,0.33045,0.33427,0.34649,0.38366,0.30836,0.34424,0.44677,0.39869,0.38636,0.30725,0.34602,0.41218,0.34489,0.29368,0.36443,0.33454,0.40105,0.46929,0.28814,0.38928,0.25555,0.30056,0.3369,0.39259,0.30239,0.22924,0.36762,0.29272,0.28046,0.36107,0.41679,0.57621,0.2672,0.3155,0.27883,0.31277,0.37505,0.23479,0.27192,0.29335,0.45096,0.31433,0.54216,0.44371,0.32761,0.43864,0.432,0.37323,0.30145,0.22591,0.30568,0.4502,0.29585,0.362,0.28688,0.36339
0.37847,0.50787,0.41445,0.39174,0.50224,0.50839,0.36701,0.44708,0.42015,0.42426,0.27855,0.42064,0,0.37124,0.36499,0.37206,0.35395,0.34751,0.35626,0.36778,0.2945,0.38553,0.41583,0.3592,0.33154,0.34443,0.35334,0.30309,0.43671,0.40654,0.31935,0.37309,0.47534,0.35555,0.37206,0.29414,0.41308,0.3779,0.33351,0.3342,0.41271,0.60724,0.33109,0.3936,0.37805,0.40272,0.40117,0.44228,0.39761,0.47722,0.35973,0.38859,0.37778,0.43162,0.4765,0.31099,0.42287,0.37239,0.42206,0.34952,0.33716,0.35473,0.38103,0.37827,0.37254,0.34128,0.41489,0.38777,0.34204,0.33518,0.32409,0.34228,0.41111,0.38555,0.39581,0.36251,0.37223,0.36206,0.33604,0.27569,0.35351,0.33372,0.34751,0.38092,0.28647,0.35085,0.46914,0.37012,0.43889,0.3861,0.3577,0.35592,0.33722,0.35491,0.35812,0.37136,0.29722,0.34209,0.33744
0.39973,0.25352,0.19737,0.2454,0.54806,0.49813,0.29317,0.3273,0.22912,0.48607,0.27901,0.18481,0.37124,0,0.21701,0.41903,0.2043,0.24148,0.4819,0.32122,0.33071,0.22395,0.39964,0.35358,0.47971,0.2102,0.18302,0.36634,0.41952,0.32092,0.3119,0.23349,0.52128,0.52991,0.52346,0.36683,0.54156,0.39836,0.23679,0.23533,0.19155,0.67657,0.39652,0.32614,0.32744,0.35859,0.42295,0.30836,0.36801,0.44062,0.40954,0.42509,0.32107,0.34019,0.43175,0.37826,0.3257,0.38861,0.34296,0.39264,0.46189,0.30321,0.41572,0.27197,0.29939,0.34544,0.39413,0.3163,0.23368,0.37146,0.29332,0.32563,0.37287,0.42489,0.57854,0.29111,0.31053,0.2903,0.32945,0.36431,0.24897,0.29244,0.32875,0.45476,0.30697,0.54875,0.4531,0.34736,0.44292,0.42844,0.38871,0.30188,0.2403,0.30984,0.43427,0.30841,0.36897,0.29537,0.35984
0.43509,0.21157,0.2009,0.32886,0.57174,0.45951,0.25628,0.4086,0.22269,0.49633,0.27399,0.19968,0.36499,0.21701,0,0.44742,0.19058,0.20012,0.50515,0.35684,0.35996,0.21946,0.38921,0.36311,0.52056,0.20007,0.18561,0.36792,0.39909,0.25484,0.35512,0.18459,0.49742,0.55417,0.55896,0.3615,0.58165,0.37651,0.20294,0.19904,0.16525,0.69442,0.39834,0.28877,0.29997,0.28878,0.37148,0.26302,0.31481,0.40657,0.41471,0.41033,0.29271,0.28426,0.34257,0.37348,0.24836,0.37818,0.33362,0.4041,0.49493,0.25306,0.37797,0.2328,0.26127,0.34082,0.33318,0.29704,0.25,0.40172,0.26142,0.28427,0.3389,0.42265,0.5873,0.23586,0.25567,0.22742,0.36047,0.41095,0.24252,0.27676,0.26275,0.47321,0.33471,0.56155,0.46566,0.28488,0.45571,0.47958,0.3468,0.28834,0.24549,0.26676,0.49141,0.23681,0.40472,0.25619,0.40249
0.22743,0.46836,0.43731,0.47434,0.55574,0.44183,0.284,0.45614,0.44272,0.31705,0.26097,0.42921,0.37206,0.41903,0.44742,0,0.35439,0.36596,0.25817,0.45156,0.40146,0.38563,0.25296,0.27118,0.30782,0.37301,0.35751,0.25284,0.28752,0.35768,0.41379,0.39184,0.3538,0.48493,0.29874,0.24277,0.36254,0.26337,0.38605,0.35788,0.40355,0.59475,0.26208,0.35459,0.34828,0.40769,0.34781,0.3718,0.40136,0.38377,0.23942,0.22889,0.35583,0.4212,0.40108,0.31221,0.39123,0.31003,0.3837,0.23606,0.28233,0.34326,0.28476,0.38671,0.35987,0.28848,0.36136,0.39825,0.32722,0.30994,0.3552,0.36245,0.34798,0.32611,0.46436,0.3386,0.36637,0.38229,0.401,0.42531,0.33455,0.34781,0.36152,0.18218,0.36566,0.37646,0.26945,0.36983,0.2758,0.46925,0.4126,0.41825,0.35935,0.35294,0.48768,0.39033,0.44854,0.43117,0.45552
0.40236,0.22065,0.20766,0.27476,0.58998,0.48575,0.25531,0.36905,0.1988,0.49182,0.27562,0.17707,0.35395,0.2043,0.19058,0.35439,0,0.2237,0.50379,0.32471,0.33007,0.2229,0.37835,0.33438,0.50002,0.2082,0.17803,0.36633,0.38145,0.2898,0.31878,0.20477,0.50134,0.54674,0.54596,0.34624,0.55998,0.37503,0.22115,0.23445,0.19048,0.68514,0.38905,0.28194,0.31068,0.3177,0.39967,0.28772,0.3471,0.4075,0.37372,0.39792,0.2786,0.3036,0.39857,0.36464,0.28024,0.36727,0.34182,0.39404,0.46504,0.24391,0.3947,0.23125,0.29622,0.33919,0.33989,0.29952,0.23002,0.39108,0.28626,0.30521,0.32031,0.41568,0.55666,0.25851,0.27228,0.27183,0.31711,0.37291,0.21141,0.25044,0.28618,0.44429,0.30822,0.5548,0.43793,0.29645,0.42933,0.42618,0.35341,0.28679,0.23549,0.30086,0.44071,0.28091,0.35663,0.2816,0.35656
0.41551,0.23039,0.20222,0.33167,0.55677,0.45294,0.24466,0.36742,0.26463,0.48134,0.25495,0.23557,0.34751,0.24148,0.20012,0.36596,0.2237,0,0.47188,0.35458,0.35895,0.22116,0.35321,0.34746,0.48377,0.22042,0.18703,0.32977,0.36022,0.20952,0.34885,0.18239,0.45568,0.53565,0.51806,0.32828,0.5489,0.34731,0.20673,0.15497,0.20332,0.68682,0.37671,0.23677,0.25598,0.23933,0.34303,0.25966,0.25172,0.36426,0.37515,0.38285,0.22266,0.19987,0.28865,0.34494,0.2064,0.35056,0.27412,0.36786,0.46405,0.22239,0.33462,0.21412,0.2371,0.31846,0.26425,0.27018,0.22345,0.3777,0.26019,0.23722,0.26839,0.38116,0.56657,0.23493,0.23591,0.21486,0.35599,0.41761,0.2443,0.24515,0.25728,0.42913,0.33156,0.54351,0.43006,0.26228,0.42526,0.51128,0.32676,0.27933,0.25564,0.25052,0.49654,0.23858,0.4121,0.25444,0.39535
0.24324,0.53991,0.48438,0.54959,0.51319,0.46648,0.36016,0.4938,0.48764,0.25395,0.28437,0.48603,0.35626,0.4819,0.50515,0.25817,0.50379,0.47188,0,0.46725,0.39377,0.42727,0.31831,0.31841,0.26198,0.41165,0.40016,0.26527,0.37851,0.38719,0.43567,0.43318,0.37702,0.46462,0.2012,0.29166,0.31689,0.28801,0.41725,0.39809,0.45231,0.54711,0.27819,0.39124,0.34936,0.41797,0.37647,0.41474,0.47364,0.37676,0.28248,0.26505,0.39834,0.47418,0.42196,0.35888,0.41156,0.37992,0.40387,0.30133,0.28585,0.38961,0.30456,0.44249,0.3508,0.33808,0.37834,0.40432,0.37018,0.31614,0.38155,0.37347,0.39019,0.3822,0.43971,0.36917,0.36648,0.38466,0.43013,0.42027,0.40052,0.36752,0.35494,0.26329,0.37925,0.34398,0.32455,0.38104,0.35175,0.45563,0.37109,0.42658,0.40056,0.38386,0.45804,0.38998,0.43297,0.44265,0.44365
0.45218,0.39102,0.3006,0.2084,0.50411,0.52058,0.40524,0.36537,0.29844,0.48911,0.36174,0.31724,0.36778,0.32122,0.35684,0.45156,0.32471,0.35458,0.46725,0,0.23421,0.30678,0.4506,0.396,0.48669,0.253,0.27987,0.44027,0.45782,0.38307,0.31792,0.29441,0.54896,0.43287,0.52892,0.39313,0.54476,0.44903,0.26947,0.31505,0.31352,0.62602,0.44812,0.40035,0.39726,0.40551,0.43724,0.368,0.35176,0.49193,0.43656,0.45529,0.33546,0.37274,0.48831,0.39436,0.39247,0.40302,0.40728,0.46423,0.48537,0.32666,0.44872,0.31182,0.36483,0.3808,0.41984,0.37288,0.27361,0.42877,0.30384,0.34753,0.39851,0.44685,0.49493,0.31337,0.32617,0.31907,0.25316,0.28273,0.27593,0.26755,0.31876,0.50845,0.26251,0.52694,0.52285,0.36344,0.5086,0.30664,0.38259,0.2737,0.26012,0.34879,0.3308,0.35187,0.26139,0.2823,0.23997
