0.16558,0.25342,0.25639,0.19479,0.1918,0.42816,0.49743,0.41308,0.28332,0.28208,0,0.17243,0.22335,0.27123,0.22431,0.16176,0.24342,0.46607,0.16539,0.21929,0.17917,0.15531,0.15242,0.16768,0.28941,0.18008,0.21171,0.24398,0.13345,0.21992,0.18355,0.20491,0.24669,0.30527,0.37164,0.20205,0.22635,0.48305,0.45637,0.3686,0.50731,0.22435,0.49045,0.26628,0.34052,0.41987,0.23789,0.52387,0.4909,0.28091,0.47029,0.41558,0.47026,0.48142,0.26549,0.47882,0.44337,0.40096,0.21097,0.32261,0.505,0.45304,0.42796,0.44785,0.48067,0.53357,0.47161,0.41942,0.3884,0.21047,0.90936,0.42515,0.24372,0.43041,0.45235,0.45569,0.42392,0.20833,0.47008,0.45673,0.48141,0.45899,0.49577,0.42455,0.21662,0.45343,0.46976,0.42152,0.40916,0.5186,0.40563,0.22528,0.44554,0.455,0.38071,0.39081,0.44971,0.41648,0.34319,0.22568,0.44936,0.94618,0.39812,0.36871,0.38762,0.43062,0.42223,0.44296,0.37994
0.18653,0.26264,0.2737,0.21342,0.20179,0.42541,0.49432,0.43039,0.29179,0.28418,0.17243,0,0.18703,0.31322,0.23744,0.18502,0.2491,0.42592,0.18491,0.22246,0.21205,0.19437,0.18484,0.23199,0.30626,0.20695,0.21667,0.24641,0.19817,0.25992,0.25347,0.16958,0.23893,0.36511,0.41514,0.21843,0.25062,0.47668,0.44926,0.37497,0.51478,0.24083,0.47902,0.27603,0.35231,0.40489,0.28121,0.48892,0.49779,0.30028,0.48084,0.44746,0.45398,0.52903,0.2806,0.45282,0.43512,0.41682,0.2086,0.33397,0.46615,0.4314,0.42172,0.43097,0.50564,0.50953,0.52162,0.44593,0.42619,0.18833,0.88724,0.4659,0.24017,0.51015,0.49219,0.47274,0.44477,0.22222,0.45392,0.47342,0.48862,0.47066,0.50471,0.45875,0.24927,0.51264,0.47986,0.44741,0.45101,0.49932,0.44645,0.25012,0.4781,0.43517,0.42077,0.4276,0.48805,0.41843,0.39308,0.27708,0.49981,0.92678,0.45423,0.40373,0.41096,0.48544,0.47059,0.47099,0.41812
0.19075,0.20247,0.25433,0.22624,0.24733,0.40263,0.46908,0.4046,0.24184,0.3296,0.22335,0.18703,0,0.3225,0.217,0.23487,0.23389,0.34187,0.25028,0.19993,0.21285,0.21841,0.21874,0.24637,0.28297,0.22039,0.18292,0.27584,0.22555,0.30055,0.31051,0.20065,0.19489,0.29217,0.33212,0.24533,0.23669,0.37914,0.43937,0.34074,0.41302,0.2007,0.42082,0.21525,0.32842,0.38282,0.27655,0.4115,0.37445,0.2779,0.35954,0.40524,0.41959,0.38271,0.22378,0.3847,0.38113,0.35949,0.23024,0.28901,0.34278,0.42692,0.34274,0.31446,0.36328,0.42103,0.3571,0.37077,0.37788,0.18892,0.93736,0.34151,0.20911,0.35647,0.32317,0.40724,0.40377,0.22173,0.39781,0.40204,0.35398,0.36125,0.46062,0.30361,0.23031,0.36467,0.44069,0.42035,0.32938,0.46325,0.35497,0.21713,0.32483,0.41744,0.33408,0.30286,0.33814,0.34664,0.3116,0.25108,0.32949,0.96218,0.30374,0.3299,0.38452,0.3132,0.3189,0.33962,0.41391
0.27646,0.33779,0.35984,0.33872,0.3094,0.46426,0.45555,0.53092,0.31099,0.21695,0.27123,0.31322,0.3225,0,0.2754,0.25665,0.27467,0.35943,0.24843,0.28831,0.22514,0.24006,0.23664,0.25891,0.30579,0.24727,0.29128,0.32401,0.24422,0.24458,0.28549,0.26456,0.30734,0.35977,0.25272,0.26097,0.32428,0.39482,0.41047,0.35222,0.41766,0.28237,0.41131,0.32296,0.31548,0.37604,0.28326,0.42127,0.39622,0.33791,0.37374,0.43124,0.40862,0.40192,0.32457,0.39771,0.4128,0.40221,0.28542,0.3631,0.4155,0.46944,0.40826,0.39239,0.43062,0.45955,0.42452,0.41036,0.41286,0.29847,0.85731,0.39375,0.28821,0.39053,0.36733,0.43828,0.43707,0.303,0.42366,0.43996,0.389,0.41631,0.42687,0.37522,0.28795,0.41667,0.45979,0.40152,0.40156,0.43707,0.37426,0.30382,0.37483,0.41101,0.35914,0.36201,0.39455,0.38354,0.35778,0.32398,0.3767,0.99794,0.35132,0.36619,0.39439,0.37082,0.33926,0.37813,0.39803
0.20202,0.27117,0.27236,0.24809,0.25871,0.39282,0.4705,0.37722,0.21966,0.34866,0.22431,0.23744,0.217,0.2754,0,0.23029,0.20601,0.40914,0.27286,0.20424,0.20563,0.1951,0.2177,0.19535,0.2265,0.17985,0.16525,0.28672,0.20621,0.29328,0.29235,0.22294,0.21242,0.31705,0.42617,0.23875,0.22929,0.44291,0.38848,0.3402,0.45163,0.19018,0.43098,0.24887,0.32781,0.35344,0.22517,0.44306,0.38345,0.31627,0.4134,0.44754,0.42329,0.42235,0.2595,0.43723,0.4536,0.32869,0.25271,0.30898,0.3995,0.39035,0.44051,0.43427,0.42702,0.47844,0.45932,0.3357,0.30629,0.22748,0.94133,0.42278,0.24668,0.43992,0.41888,0.34757,0.39869,0.24029,0.41493,0.4427,0.42129,0.4028,0.47685,0.38433,0.22526,0.41212,0.43104,0.41787,0.3687,0.4571,0.39558,0.25431,0.4175,0.40012,0.33526,0.38915,0.37183,0.33817,0.32773,0.23553,0.41632,0.98605,0.37156,0.34887,0.39444,0.32614,0.38406,0.39868,0.40765
0.21609,0.29043,0.30518,0.24341,0.23385,0.4482,0.5068,0.46954,0.3008,0.28635,0.16176,0.18502,0.23487,0.25665,0.23029,0,0.25124,0.42305,0.18282,0.25141,0.19955,0.17813,0.15881,0.20558,0.30147,0.19478,0.21404,0.26941,0.14484,0.1948,0.22488,0.19951,0.27869,0.3863,0.3984,0.20649,0.26318,0.47052,0.42714,0.375,0.50206,0.25292,0.46618,0.28534,0.36527,0.41546,0.27068,0.48209,0.48988,0.31731,0.4702,0.43296,0.46425,0.49627,0.32431,0.46359,0.45147,0.40972,0.22934,0.37163,0.47742,0.42446,0.43314,0.44599,0.51994,0.52097,0.5031,0.44445,0.4085,0.25109,0.92084,0.45552,0.27053,0.50447,0.49362,0.46411,0.43952,0.23809,0.43557,0.44694,0.46906,0.44146,0.50032,0.45589,0.2578,0.50418,0.49416,0.42553,0.44601,0.49711,0.42718,0.27546,0.48019,0.42612,0.39871,0.44725,0.45254,0.38992,0.38627,0.28597,0.48533,0.96985,0.46364,0.39899,0.41011,0.49936,0.479,0.47791,0.40187
0.21282,0.26692,0.22739,0.21967,0.26004,0.40639,0.44045,0.40058,0.19612,0.3297,0.24342,0.2491,0.23389,0.27467,0.20601,0.25124,0,0.31533,0.25294,0.20398,0.21764,0.17526,0.1944,0.1923,0.22187,0.19743,0.21963,0.23975,0.21073,0.27624,0.26649,0.23106,0.19105,0.27526,0.33669,0.22528,0.1952,0.30767,0.37796,0.24132,0.36655,0.18293,0.37309,0.25835,0.27144,0.36477,0.18436,0.42716,0.35751,0.27178,0.3314,0.3802,0.41601,0.36799,0.24416,0.35069,0.38043,0.37347,0.22456,0.31769,0.34265,0.40936,0.35448,0.30066,0.36543,0.39794,0.34218,0.42054,0.4057,0.25335,0.96067,0.27557,0.19074,0.32862,0.29537,0.41604,0.35563,0.27216,0.33454,0.36262,0.3456,0.35609,0.40976,0.30772,0.20544,0.29021,0.38253,0.36117,0.35141,0.4043,0.3167,0.21332,0.32503,0.38795,0.28672,0.30618,0.34498,0.40188,0.28451,0.20635,0.29086,0.98795,0.27328,0.25829,0.35756,0.3159,0.29843,0.29305,0.31016
0.33412,0.32536,0.45154,0.4057,0.46819,0.22502,0.24428,0.23791,0.30966,0.39906,0.46607,0.42592,0.34187,0.35943,0.40914,0.42305,0.31533,0,0.45627,0.3741,0.4355,0.42727,0.43966,0.42727,0.42804,0.42102,0.38723,0.44698,0.43878,0.4636,0.46696,0.43979,0.4117,0.26683,0.34239,0.42817,0.42173,0.23889,0.28254,0.41516,0.25106,0.4092,0.27316,0.38316,0.43809,0.30283,0.43125,0.31993,0.26169,0.40672,0.2331,0.36936,0.42999,0.26149,0.41189,0.25019,0.25978,0.31594,0.41751,0.39378,0.25128,0.33278,0.23416,0.23581,0.30169,0.35195,0.27787,0.335,0.33744,0.43499,0.95783,0.22582,0.41135,0.25853,0.261,0.34028,0.34827,0.46551,0.28294,0.25361,0.24641,0.26588,0.36242,0.24067,0.43622,0.28969,0.33594,0.5098,0.30149,0.3431,0.35262,0.42198,0.26377,0.27584,0.32802,0.26602,0.2699,0.31557,0.38857,0.41624,0.23493,1.0217,0.23384,0.3439,0.42749,0.27375,0.26104,0.27029,0.48731
0.22945,0.27819,0.27598,0.22849,0.17293,0.42783,0.49271,0.45572,0.33702,0.30262,0.16539,0.18491,0.25028,0.24843,0.27286,0.18282,0.25294,0.45627,0,0.27234,0.21459,0.22023,0.20831,0.25466,0.35051,0.23571,0.28522,0.27587,0.21659,0.26125,0.26479,0.23829,0.28749,0.29955,0.317,0.23745,0.28792,0.46207,0.46434,0.35697,0.46457,0.29616,0.4421,0.3559,0.35561,0.40112,0.2915,0.5211,0.45736,0.30266,0.40081,0.43523,0.41654,0.47321,0.31949,0.42677,0.39371,0.39482,0.25379,0.36659,0.47013,0.47345,0.38112,0.41675,0.4208,0.43368,0.41276,0.45117,0.42997,0.26013,0.86958,0.41221,0.28148,0.42123,0.42085,0.48262,0.41575,0.22688,0.46639,0.45751,0.42538,0.41223,0.47844,0.41419,0.2684,0.42432,0.40609,0.44054,0.42041,0.45811,0.42107,0.24335,0.40617,0.43099,0.41899,0.36507,0.40414,0.40218,0.383,0.30192,0.41941,0.93332,0.36291,0.39006,0.38899,0.44024,0.39328,0.44254,0.3877
0.22024,0.20843,0.27424,0.23933,0.23626,0.38972,0.4182,0.36319,0.22755,0.35445,0.21929,0.22246,0.19993,0.28831,0.20424,0.25141,0.20398,0.3741,0.27234,0,0.25171,0.23616,0.26135,0.2392,0.29288,0.24584,0.21309,0.30027,0.25557,0.34185,0.31149,0.25117,0.2407,0.29455,0.35485,0.2743,0.27927,0.46468,0.4294,0.36409,0.49633,0.24311,0.4525,0.26293,0.32908,0.39863,0.29487,0.52884,0.4494,0.26728,0.44444,0.41664,0.43367,0.45877,0.22341,0.48947,0.44173,0.37882,0.28818,0.25583,0.4816,0.3884,0.42045,0.43025,0.44515,0.49778,0.4355,0.3995,0.38182,0.22833,0.93253,0.41059,0.25408,0.43833,0.42149,0.39229,0.39586,0.26016,0.43966,0.46098,0.4281,0.43772,0.48366,0.40213,0.27561,0.40815,0.4308,0.45756,0.39777,0.47937,0.36722,0.25235,0.41986,0.45244,0.35104,0.36693,0.40402,0.40152,0.33442,0.27266,0.41855,0.94191,0.38973,0.30905,0.39921,0.39534,0.3863,0.42196,0.40509
