0,0.29257,0.2755,0.36706,0.30619,0.26832,0.25219,0.31921,0.36347,0.32958,0.27112,0.25842,0.29062,0.30482,0.2192,0.2391,0.218,0.27008,0.26536,0.36207,0.18989,0.23686,0.23989,0.43942,0.25794,0.25726,0.28222,0.35114,0.35587,0.34195,0.28443,0.24443,0.32466,0.33437,0.32764,0.32651,0.36151,0.31216,0.31346,0.30818,0.26858,0.38368,0.24627,0.33871,0.24024,0.27626,0.38785,0.40273,0.26282,0.48117,0.41033,0.37177,0.20567,0.32607,0.22956,0.35762,0.34417,0.21971,0.45961,0.27106,0.25331,0.2846,0.32816,0.46931,0.33231,0.34884,0.2884,0.28997,0.24182,0.29118,0.33432,0.35381,0.33924,0.41273,0.2511,0.40171,0.19999,0.28472,0.29481,0.2891,0.42846,0.45374,0.30161,0.3871,0.45304,0.21173,0.34794,0.30208,0.25859,0.25741,0.40144,0.31057,0.23929,0.27986,0.33219,0.29313,0.27553,0.24435,0.40119,0.42449,0.3518,0.39694,0.2398,0.23792,0.39721,0.3383,0.41727,0.41826
0.29257,0,0.20743,0.30366,0.2306,0.18446,0.24178,0.2625,0.32534,0.31327,0.32088,0.15343,0.20536,0.29324,0.2687,0.2524,0.21413,0.19675,0.19965,0.27093,0.27453,0.25794,0.25311,0.53681,0.22605,0.22346,0.28109,0.29557,0.34064,0.27104,0.31421,0.26684,0.29327,0.46665,0.25987,0.24625,0.26761,0.21202,0.28753,0.20477,0.22841,0.3585,0.21778,0.33033,0.24449,0.23944,0.36502,0.38637,0.24678,0.42777,0.40212,0.32482,0.24252,0.29334,0.21774,0.3416,0.30423,0.2485,0.40183,0.25297,0.23988,0.2698,0.29843,0.51666,0.32402,0.27675,0.27275,0.24448,0.26511,0.22888,0.28938,0.29751,0.31026,0.39766,0.2562,0.29449,0.23983,0.23134,0.24632,0.27571,0.42943,0.43861,0.21949,0.3586,0.40871,0.26127,0.30373,0.28687,0.2471,0.23204,0.37914,0.25877,0.24373,0.22904,0.34256,0.25726,0.26375,0.21767,0.40926,0.37994,0.29944,0.35575,0.23008,0.22631,0.37973,0.2768,0.39323,0.28074
0.2755,0.20743,0,0.27672,0.22063,0.12934,0.2279,0.28288,0.28978,0.33398,0.31667,0.15597,0.14697,0.26471,0.25774,0.25094,0.17694,0.15385,0.16933,0.22749,0.26227,0.23664,0.22519,0.47083,0.20965,0.18756,0.24439,0.27611,0.30494,0.25152,0.30852,0.2341,0.3223,0.40617,0.25816,0.22172,0.22706,0.173,0.2093,0.20947,0.19738,0.3701,0.17442,0.30198,0.21076,0.18455,0.35316,0.39221,0.19835,0.46615,0.39451,0.34764,0.21076,0.27061,0.19658,0.33617,0.2971,0.21309,0.40283,0.2434,0.21756,0.22678,0.28581,0.51577,0.27869,0.3023,0.21447,0.25933,0.24472,0.23036,0.25775,0.3244,0.31383,0.39404,0.22772,0.29003,0.22212,0.21564,0.20582,0.27919,0.4003,0.44445,0.22396,0.34797,0.37941,0.23147,0.29183,0.23684,0.21571,0.22215,0.37302,0.2353,0.20527,0.19339,0.27589,0.23249,0.23403,0.19386,0.40277,0.41156,0.32087,0.35452,0.21128,0.21005,0.37905,0.26455,0.39147,0.30636
0.36706,0.30366,0.27672,0,0.28169,0.25884,0.27487,0.28744,0.35148,0.3236,0.32561,0.27373,0.22917,0.2948,0.28417,0.29048,0.28046,0.25515,0.32471,0.34292,0.31877,0.27539,0.26894,0.47698,0.21976,0.23465,0.27618,0.23329,0.33144,0.29446,0.32133,0.25541,0.25637,0.44751,0.21627,0.34783,0.3152,0.23611,0.26345,0.26437,0.24426,0.32917,0.34715,0.26071,0.21818,0.29151,0.40066,0.38863,0.33298,0.40507,0.39726,0.38817,0.30805,0.2629,0.29446,0.32479,0.25091,0.31302,0.39032,0.25991,0.3137,0.28864,0.32962,0.4651,0.34926,0.31168,0.29445,0.25934,0.36324,0.22658,0.35071,0.31949,0.35376,0.38421,0.30229,0.32909,0.28331,0.21957,0.22452,0.27595,0.36727,0.38452,0.2543,0.35288,0.32666,0.30924,0.27745,0.30025,0.23031,0.27646,0.38837,0.29525,0.26608,0.27575,0.29957,0.28712,0.2307,0.26182,0.40438,0.35174,0.33453,0.31837,0.28287,0.33705,0.37706,0.25542,0.3762,0.26878
0.30619,0.2306,0.22063,0.28169,0,0.2515,0.283,0.33498,0.3742,0.39818,0.36466,0.24721,0.26152,0.33692,0.28733,0.29631,0.25378,0.27336,0.24603,0.31279,0.2965,0.29661,0.30299,0.52499,0.28544,0.27684,0.28179,0.37582,0.36306,0.18307,0.34377,0.28759,0.36673,0.40439,0.33161,0.33362,0.28897,0.28046,0.31466,0.2859,0.22488,0.42803,0.26652,0.26971,0.27526,0.26598,0.39852,0.32121,0.28095,0.42997,0.33031,0.34778,0.26358,0.25105,0.24918,0.31986,0.33571,0.27212,0.34059,0.27669,0.24435,0.27362,0.27487,0.41718,0.30218,0.35439,0.27129,0.31954,0.29142,0.29713,0.32755,0.29269,0.34949,0.27355,0.28764,0.28571,0.26998,0.28978,0.27755,0.32064,0.41892,0.35386,0.29769,0.29792,0.47291,0.277,0.27875,0.29809,0.28364,0.27532,0.33558,0.29715,0.26274,0.25671,0.34242,0.28771,0.30119,0.25668,0.31492,0.28572,0.23365,0.31085,0.24705,0.27036,0.32752,0.32379,0.28868,0.3135
0.26832,0.18446,0.12934,0.25884,0.2515,0,0.2004,0.27344,0.29135,0.3276,0.28954,0.13381,0.16757,0.27095,0.2238,0.23339,0.16848,0.16881,0.18825,0.26526,0.23005,0.22037,0.22797,0.46221,0.20493,0.20006,0.25263,0.26934,0.32219,0.22862,0.26382,0.21774,0.30808,0.35278,0.25644,0.23053,0.24153,0.16944,0.23027,0.19998,0.18218,0.36365,0.18245,0.30498,0.22367,0.20683,0.35787,0.30047,0.19055,0.38929,0.30644,0.28891,0.19193,0.26052,0.18769,0.27144,0.28867,0.19754,0.30423,0.24107,0.20627,0.23508,0.25249,0.43336,0.28182,0.29025,0.20301,0.23707,0.21596,0.23211,0.2745,0.2966,0.31999,0.30586,0.21492,0.28565,0.17999,0.20737,0.2163,0.23735,0.40115,0.37145,0.20829,0.31931,0.41986,0.22018,0.26934,0.23115,0.19707,0.21098,0.32115,0.24002,0.18184,0.19439,0.2953,0.21674,0.22427,0.16543,0.32798,0.31155,0.25246,0.34306,0.18128,0.18158,0.31251,0.25405,0.30148,0.29558
0.25219,0.24178,0.2279,0.27487,0.283,0.2004,0,0.22219,0.36913,0.321,0.26641,0.20772,0.25714,0.26503,0.22219,0.22218,0.2121,0.2366,0.26765,0.33405,0.19494,0.24364,0.21796,0.43904,0.21634,0.21802,0.23023,0.31787,0.32158,0.27514,0.28061,0.20838,0.3019,0.36247,0.26455,0.31806,0.31358,0.27806,0.32756,0.2822,0.23512,0.40543,0.25126,0.29355,0.24841,0.23058,0.37843,0.40084,0.27367,0.37944,0.41159,0.33498,0.27244,0.33459,0.27583,0.33914,0.35685,0.26455,0.36237,0.31,0.26293,0.29684,0.35187,0.47596,0.36345,0.31726,0.23348,0.28518,0.27445,0.29356,0.35156,0.36065,0.32132,0.42198,0.27801,0.36297,0.23047,0.29109,0.28798,0.29703,0.46768,0.39415,0.25564,0.37281,0.47047,0.26187,0.37487,0.33981,0.2806,0.29366,0.42209,0.33944,0.26494,0.28049,0.33581,0.28962,0.28173,0.25984,0.40402,0.36432,0.36206,0.39809,0.27317,0.27229,0.38811,0.33769,0.39088,0.37053
0.31921,0.2625,0.28288,0.28744,0.33498,0.27344,0.22219,0,0.4123,0.30646,0.30741,0.26263,0.31071,0.2833,0.24798,0.24797,0.2863,0.28791,0.31532,0.39405,0.24287,0.30088,0.25252,0.49646,0.22883,0.24873,0.26061,0.30628,0.33079,0.33881,0.30626,0.24583,0.26638,0.35163,0.23713,0.37401,0.36573,0.27637,0.38663,0.28626,0.28793,0.39556,0.31721,0.30166,0.27616,0.27834,0.39085,0.44804,0.32981,0.43181,0.44434,0.3796,0.33092,0.33932,0.3212,0.3823,0.33584,0.30624,0.40635,0.35156,0.28861,0.33911,0.39373,0.4943,0.42981,0.30586,0.29261,0.27493,0.34846,0.32628,0.38855,0.41066,0.39236,0.42539,0.28789,0.4014,0.28816,0.30343,0.28911,0.29753,0.47184,0.41308,0.27407,0.39199,0.47268,0.31296,0.40336,0.38214,0.26413,0.3436,0.4365,0.37416,0.31102,0.29982,0.37605,0.31976,0.27982,0.30291,0.42216,0.36863,0.36924,0.44088,0.29489,0.32732,0.39349,0.35776,0.38969,0.37993
0.36347,0.32534,0.28978,0.35148,0.3742,0.29135,0.36913,0.4123,0,0.33119,0.35872,0.29999,0.26574,0.36391,0.32743,0.35683,0.33016,0.27864,0.30085,0.29476,0.35299,0.30718,0.30428,0.4321,0.33568,0.30372,0.34485,0.33834,0.39858,0.33026,0.33843,0.35981,0.40028,0.38973,0.32365,0.22093,0.25797,0.30529,0.25143,0.24866,0.30105,0.32868,0.27864,0.36609,0.335,0.28969,0.3831,0.38072,0.24663,0.47803,0.4427,0.39859,0.31898,0.37451,0.30104,0.40947,0.34575,0.3198,0.41322,0.32683,0.32374,0.36394,0.36998,0.50525,0.3196,0.37876,0.35003,0.34603,0.36617,0.34045,0.27406,0.33866,0.3933,0.40865,0.35859,0.30207,0.29187,0.27665,0.29871,0.32061,0.34251,0.48841,0.307,0.35478,0.33765,0.35771,0.30704,0.27028,0.29826,0.27267,0.38321,0.26217,0.27694,0.25553,0.31131,0.28172,0.25985,0.30227,0.39912,0.4507,0.37809,0.32884,0.29941,0.28725,0.38293,0.30621,0.43906,0.31067
0.32958,0.31327,0.33398,0.3236,0.39818,0.3276,0.321,0.30646,0.33119,0,0.28174,0.30869,0.34472,0.28429,0.26673,0.28372,0.33813,0.31456,0.34745,0.40944,0.27231,0.26932,0.27007,0.49676,0.30262,0.30315,0.3142,0.27276,0.41528,0.35401,0.30651,0.32117,0.28832,0.39205,0.29304,0.31793,0.32029,0.31875,0.35723,0.31243,0.29393,0.38666,0.33905,0.34228,0.30954,0.31341,0.36265,0.45557,0.32748,0.50858,0.46303,0.41329,0.35921,0.36603,0.35648,0.39777,0.34454,0.32665,0.4541,0.34835,0.35728,0.37268,0.41523,0.5617,0.42717,0.32158,0.36671,0.34512,0.33496,0.33657,0.33594,0.3751,0.43015,0.42291,0.34517,0.40905,0.29904,0.32127,0.28691,0.31724,0.45787,0.45978,0.29468,0.34084,0.39804,0.32756,0.38358,0.37727,0.3003,0.33194,0.41228,0.35585,0.32586,0.32471,0.39286,0.35278,0.29404,0.34557,0.42905,0.43385,0.37406,0.38063,0.33304,0.31608,0.4118,0.34926,0.43064,0.3634
